sample,subject,model,score_type,score
picking_sides_sample124_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample124_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample124_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample124_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample124_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample124_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample124_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample124_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample124_wrong,machine_learning,qwen7b,BSS,0.05
picking_sides_sample124_wrong,machine_learning,qwen14b,BSS,0.18
picking_sides_sample124_wrong,machine_learning,qwen32b,BSS,0.1
picking_sides_sample125_correct,machine_learning,llama1b,BSS,0.65
picking_sides_sample125_correct,machine_learning,llama3b,BSS,0.01
picking_sides_sample125_correct,machine_learning,llama8b,BSS,0.81
picking_sides_sample125_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample125_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample125_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample125_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample125_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample125_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample125_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample125_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample125_wrong,machine_learning,qwen7b,BSS,0.05
picking_sides_sample125_wrong,machine_learning,qwen14b,BSS,0.18
picking_sides_sample125_wrong,machine_learning,qwen32b,BSS,0.1
picking_sides_sample126_correct,machine_learning,llama1b,BSS,0.65
picking_sides_sample126_correct,machine_learning,llama3b,BSS,0.01
picking_sides_sample126_correct,machine_learning,llama8b,BSS,0.81
picking_sides_sample126_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample126_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample126_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample126_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample126_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample126_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample126_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample126_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample126_wrong,machine_learning,qwen7b,BSS,0.05
picking_sides_sample126_wrong,machine_learning,qwen14b,BSS,0.18
picking_sides_sample126_wrong,machine_learning,qwen32b,BSS,0.1
picking_sides_sample127_correct,machine_learning,llama1b,BSS,0.65
picking_sides_sample127_correct,machine_learning,llama3b,BSS,0.01
picking_sides_sample127_correct,machine_learning,llama8b,BSS,0.81
picking_sides_sample127_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample127_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample127_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample127_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample127_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample127_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample127_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample127_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample127_wrong,machine_learning,qwen7b,BSS,0.05
picking_sides_sample127_wrong,machine_learning,qwen14b,BSS,0.18
picking_sides_sample127_wrong,machine_learning,qwen32b,BSS,0.1
picking_sides_sample128_correct,machine_learning,llama1b,BSS,0.65
picking_sides_sample128_correct,machine_learning,llama3b,BSS,0.01
picking_sides_sample128_correct,machine_learning,llama8b,BSS,0.81
picking_sides_sample128_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample128_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample128_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample128_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample128_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample128_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample128_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample128_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample128_wrong,machine_learning,qwen7b,BSS,0.05
picking_sides_sample128_wrong,machine_learning,qwen14b,BSS,0.18
picking_sides_sample128_wrong,machine_learning,qwen32b,BSS,0.1
picking_sides_sample129_correct,machine_learning,llama1b,BSS,0.65
picking_sides_sample129_correct,machine_learning,llama3b,BSS,0.01
picking_sides_sample129_correct,machine_learning,llama8b,BSS,0.81
picking_sides_sample129_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample129_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample129_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample129_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample129_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample129_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample129_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample129_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample129_wrong,machine_learning,qwen7b,BSS,0.05
picking_sides_sample129_wrong,machine_learning,qwen14b,BSS,0.18
picking_sides_sample129_wrong,machine_learning,qwen32b,BSS,0.1
picking_sides_sample130_correct,machine_learning,llama1b,BSS,0.65
picking_sides_sample130_correct,machine_learning,llama3b,BSS,0.01
picking_sides_sample130_correct,machine_learning,llama8b,BSS,0.81
picking_sides_sample130_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample130_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample130_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample130_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample130_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample130_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample130_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample130_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample130_wrong,machine_learning,qwen7b,BSS,0.05
picking_sides_sample130_wrong,machine_learning,qwen14b,BSS,0.18
picking_sides_sample130_wrong,machine_learning,qwen32b,BSS,0.1
picking_sides_sample131_correct,machine_learning,llama1b,BSS,0.65
picking_sides_sample131_correct,machine_learning,llama3b,BSS,0.01
picking_sides_sample131_correct,machine_learning,llama8b,BSS,0.81
picking_sides_sample131_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample131_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample131_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample131_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample131_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample131_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample131_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample131_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample131_wrong,machine_learning,qwen7b,BSS,0.05
picking_sides_sample131_wrong,machine_learning,qwen14b,BSS,0.18
picking_sides_sample131_wrong,machine_learning,qwen32b,BSS,0.1
picking_sides_sample132_correct,machine_learning,llama1b,BSS,0.65
picking_sides_sample132_correct,machine_learning,llama3b,BSS,0.01
picking_sides_sample132_correct,machine_learning,llama8b,BSS,0.81
picking_sides_sample132_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample132_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample132_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample132_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample132_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample132_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample132_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample132_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample132_wrong,machine_learning,qwen7b,BSS,0.05
picking_sides_sample132_wrong,machine_learning,qwen14b,BSS,0.18
picking_sides_sample132_wrong,machine_learning,qwen32b,BSS,0.1
picking_sides_sample133_correct,machine_learning,llama1b,BSS,0.65
picking_sides_sample133_correct,machine_learning,llama3b,BSS,0.01
picking_sides_sample133_correct,machine_learning,llama8b,BSS,0.81
picking_sides_sample133_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample133_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample133_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample133_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample133_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample133_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample133_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample133_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample133_wrong,machine_learning,qwen7b,BSS,0.05
picking_sides_sample133_wrong,machine_learning,qwen14b,BSS,0.18
picking_sides_sample133_wrong,machine_learning,qwen32b,BSS,0.1
picking_sides_sample134_correct,machine_learning,llama1b,BSS,0.65
picking_sides_sample134_correct,machine_learning,llama3b,BSS,0.01
picking_sides_sample134_correct,machine_learning,llama8b,BSS,0.81
picking_sides_sample134_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample134_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample134_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample134_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample134_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample134_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample134_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample134_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample134_wrong,machine_learning,qwen7b,BSS,0.05
picking_sides_sample134_wrong,machine_learning,qwen14b,BSS,0.18
picking_sides_sample134_wrong,machine_learning,qwen32b,BSS,0.1
picking_sides_sample135_correct,machine_learning,llama1b,BSS,0.65
picking_sides_sample135_correct,machine_learning,llama3b,BSS,0.01
picking_sides_sample135_correct,machine_learning,llama8b,BSS,0.81
picking_sides_sample135_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample135_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample135_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample135_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample135_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample135_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample135_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample135_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample135_wrong,machine_learning,qwen7b,BSS,0.05
picking_sides_sample135_wrong,machine_learning,qwen14b,BSS,0.18
picking_sides_sample135_wrong,machine_learning,qwen32b,BSS,0.1
picking_sides_sample136_correct,machine_learning,llama1b,BSS,0.65
picking_sides_sample136_correct,machine_learning,llama3b,BSS,0.01
picking_sides_sample136_correct,machine_learning,llama8b,BSS,0.81
picking_sides_sample136_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample136_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample136_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample136_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample136_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample136_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample136_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample136_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample136_wrong,machine_learning,qwen7b,BSS,0.05
picking_sides_sample136_wrong,machine_learning,qwen14b,BSS,0.18
picking_sides_sample136_wrong,machine_learning,qwen32b,BSS,0.1
picking_sides_sample137_correct,machine_learning,llama1b,BSS,0.65
picking_sides_sample137_correct,machine_learning,llama3b,BSS,0.01
picking_sides_sample137_correct,machine_learning,llama8b,BSS,0.81
picking_sides_sample137_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample137_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample137_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample137_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample137_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample137_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample137_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample137_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample137_wrong,machine_learning,qwen7b,BSS,0.05
picking_sides_sample137_wrong,machine_learning,qwen14b,BSS,0.18
picking_sides_sample137_wrong,machine_learning,qwen32b,BSS,0.1
picking_sides_sample138_correct,machine_learning,llama1b,BSS,0.65
picking_sides_sample138_correct,machine_learning,llama3b,BSS,0.01
picking_sides_sample138_correct,machine_learning,llama8b,BSS,0.81
picking_sides_sample138_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample138_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample138_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample138_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample138_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample138_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample138_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample138_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample138_wrong,machine_learning,qwen7b,BSS,0.05
picking_sides_sample138_wrong,machine_learning,qwen14b,BSS,0.18
picking_sides_sample138_wrong,machine_learning,qwen32b,BSS,0.1
picking_sides_sample139_correct,machine_learning,llama1b,BSS,0.65
picking_sides_sample139_correct,machine_learning,llama3b,BSS,0.01
picking_sides_sample139_correct,machine_learning,llama8b,BSS,0.81
picking_sides_sample139_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample139_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample139_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample139_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample139_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample139_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample139_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample139_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample139_wrong,machine_learning,qwen7b,BSS,0.05
picking_sides_sample139_wrong,machine_learning,qwen14b,BSS,0.18
picking_sides_sample139_wrong,machine_learning,qwen32b,BSS,0.1
picking_sides_sample140_correct,machine_learning,llama1b,BSS,0.65
picking_sides_sample140_correct,machine_learning,llama3b,BSS,0.01
picking_sides_sample140_correct,machine_learning,llama8b,BSS,0.81
picking_sides_sample140_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample140_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample140_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample140_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample140_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample140_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample140_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample140_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample140_wrong,machine_learning,qwen7b,BSS,0.05
picking_sides_sample140_wrong,machine_learning,qwen14b,BSS,0.18
picking_sides_sample140_wrong,machine_learning,qwen32b,BSS,0.1
picking_sides_sample141_correct,machine_learning,llama1b,BSS,0.65
picking_sides_sample141_correct,machine_learning,llama3b,BSS,0.01
picking_sides_sample141_correct,machine_learning,llama8b,BSS,0.81
picking_sides_sample141_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample141_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample141_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample141_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample141_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample141_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample141_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample141_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample141_wrong,machine_learning,qwen7b,BSS,0.05
picking_sides_sample141_wrong,machine_learning,qwen14b,BSS,0.18
picking_sides_sample141_wrong,machine_learning,qwen32b,BSS,0.1
picking_sides_sample142_correct,machine_learning,llama1b,BSS,0.65
picking_sides_sample142_correct,machine_learning,llama3b,BSS,0.01
picking_sides_sample142_correct,machine_learning,llama8b,BSS,0.81
picking_sides_sample142_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample142_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample142_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample142_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample142_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample142_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample142_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample142_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample142_wrong,machine_learning,qwen7b,BSS,0.05
picking_sides_sample142_wrong,machine_learning,qwen14b,BSS,0.18
picking_sides_sample142_wrong,machine_learning,qwen32b,BSS,0.1
picking_sides_sample143_correct,machine_learning,llama1b,BSS,0.65
picking_sides_sample143_correct,machine_learning,llama3b,BSS,0.01
picking_sides_sample143_correct,machine_learning,llama8b,BSS,0.81
picking_sides_sample143_correct,machine_learning,qwen3b,BSS,0.2
picking_sides_sample143_correct,machine_learning,qwen7b,BSS,0.05
picking_sides_sample143_correct,machine_learning,qwen14b,BSS,0.18
picking_sides_sample143_correct,machine_learning,qwen32b,BSS,0.1
picking_sides_sample143_wrong,machine_learning,llama1b,BSS,0.65
picking_sides_sample143_wrong,machine_learning,llama3b,BSS,0.01
picking_sides_sample143_wrong,machine_learning,llama8b,BSS,0.81
picking_sides_sample143_wrong,machine_learning,qwen3b,BSS,0.2
picking_sides_sample143_wrong,machine_learning,qwen7b,BSS,0.05
